H                            InChI=1S/H
IC6KET3-4O                   InChI=1S/C6H11O2/c1-4(2)6(8)5(3)7/h4-5H,1-3H3
I3C6O34-2OOH                 InChI=1S/C6H12O3/c1-3-6(4-8-6)5(2)9-7/h5,7H,3-4H2,1-2H3
XC6Q12-3                     InChI=1S/C6H13O4/c1-5(2)6(3,10-8)4-9-7/h7-8H,4H2,1-3H3
NC3H7COC2H4S                 InChI=1S/C6H11O/c1-3-5-6(7)4-2/h4H,3,5H2,1-2H3
IC6KET3-5O                   InChI=1S/C6H11O2/c1-5(2)6(8)3-4-7/h5H,3-4H2,1-2H3
IC6O11A-3OOH                 InChI=1S/C6H12O3/c1-2-6(9-7)5-3-8-4-5/h5-7H,2-4H2,1H3
IC6Q34-5                     InChI=1S/C6H13O4/c1-4(2)6(10-8)5(3)9-7/h4-8H,3H2,1-2H3
IC5H11CO                     InChI=1S/C6H11O/c1-6(2)4-3-5-7/h6H,3-4H2,1-2H3
C6H11-1D3OOH                 InChI=1S/C6H12O2/c1-3-5-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3
IC6O11A-4OOH                 InChI=1S/C6H12O3/c1-5(9-7)2-6-3-8-4-6/h5-7H,2-4H2,1H3
XC6Q12-4                     InChI=1S/C6H13O4/c1-5(2)6(3,10-8)4-9-7/h5,7-8H,1,4H2,2-3H3
C6H11-1D3O                   InChI=1S/C6H11O/c1-3-5-6(7)4-2/h4,6H,2-3,5H2,1H3
C6H11-1D4OOH                 InChI=1S/C6H12O2/c1-3-5-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3
IC6O11A-5OOH                 InChI=1S/C6H12O3/c7-9-3-1-2-6-4-8-5-6/h6-7H,1-5H2
IC6Q35-1                     InChI=1S/C6H13O4/c1-5(2)6(10-8)3-4-9-7/h5-8H,1,3-4H2,2H3
C6H11-1D4O                   InChI=1S/C6H11O/c1-3-5-6(7)4-2/h3,6H,1,4-5H2,2H3
C6H11-1D5OOH                 InChI=1S/C6H12O2/c1-3-4-5-6(2)8-7/h3,6-7H,1,4-5H2,2H3
IC6O12-1AOOH                 InChI=1S/C6H12O3/c1-3-4-6(2)5(8-6)9-7/h5,7H,3-4H2,1-2H3
XC6Q13-1A                    InChI=1S/C6H13O4/c1-5(4-9-7)6(2,3)10-8/h5,7-8H,1,4H2,2-3H3
C6H11-1D5O                   InChI=1S/C6H11O/c1-3-4-5-6(2)7/h3,6H,1,4-5H2,2H3
C6H11-1D6OOH                 InChI=1S/C6H12O2/c1-2-3-4-5-6-8-7/h2,7H,1,3-6H2
IC6O12-3OOH                  InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3
IC6Q35-2                     InChI=1S/C6H13O4/c1-5(2)6(10-8)3-4-9-7/h6-8H,3-4H2,1-2H3
C6H11-1D6O                   InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2H,1,3-6H2
C6H11-2D1OOH                 InChI=1S/C6H12O2/c1-2-3-4-5-6-8-7/h4-5,7H,2-3,6H2,1H3
IC6O12-4OOH                  InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3
XC6Q13-2                     InChI=1S/C6H13O4/c1-5(4-9-7)6(2,3)10-8/h7-8H,4H2,1-3H3
C6H11-2D1O                   InChI=1S/C6H11O/c1-2-3-4-5-6-7/h4-5H,2-3,6H2,1H3
C6H11-2D4OOH                 InChI=1S/C6H12O2/c1-3-5-6(4-2)8-7/h3,5-7H,4H2,1-2H3
IC6O12-5OOH                  InChI=1S/C6H12O3/c1-6(5-8-6)3-2-4-9-7/h7H,2-5H2,1H3
IC6Q35-4                     InChI=1S/C6H13O4/c1-5(2)6(10-8)3-4-9-7/h3,5-8H,4H2,1-2H3
C6H11-2D4O                   InChI=1S/C6H11O/c1-3-5-6(7)4-2/h3,5-6H,4H2,1-2H3
C6H11-2D5OOH                 InChI=1S/C6H12O2/c1-3-4-5-6(2)8-7/h3-4,6-7H,5H2,1-2H3
IC6O13-1AOOH                 InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3
XC6Q13-4                     InChI=1S/C6H13O4/c1-5(4-9-7)6(2,3)10-8/h5,7-8H,2,4H2,1,3H3
C6H11-2D5O                   InChI=1S/C6H11O/c1-3-4-5-6(2)7/h3-4,6H,5H2,1-2H3
C6H11-2D6OOH                 InChI=1S/C6H12O2/c1-2-3-4-5-6-8-7/h2-3,7H,4-6H2,1H3
NEC6O11A-1BOOH               InChI=1S/C6H12O3/c1-2-6(5-9-7)3-8-4-6/h7H,2-5H2,1H3
IC6Q45-1                     InChI=1S/C6H13O4/c1-5(2)3-6(10-8)4-9-7/h5-8H,1,3-4H2,2H3
C6H11-2D6O                   InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2-3H,4-6H2,1H3
C6H11-3D1OOH                 InChI=1S/C6H12O2/c1-2-3-4-5-6-8-7/h3-4,7H,2,5-6H2,1H3
IC6O13-2OOH                  InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3
XC6Q14-1A                    InChI=1S/C6H13O4/c1-5(3-9-7)6(2)4-10-8/h5-8H,1,3-4H2,2H3
C6H11-3D1O                   InChI=1S/C6H11O/c1-2-3-4-5-6-7/h3-4H,2,5-6H2,1H3
C6H11-3D2OOH                 InChI=1S/C6H12O2/c1-3-4-5-6(2)8-7/h4-7H,3H2,1-2H3
NEC6O11A-3OOH                InChI=1S/C6H12O3/c1-5(9-7)6(2)3-8-4-6/h5,7H,3-4H2,1-2H3
IC6Q45-2                     InChI=1S/C6H13O4/c1-5(2)3-6(10-8)4-9-7/h6-8H,3-4H2,1-2H3
NC5H11CO                     InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2-5H2,1H3
NEC6D3-1OOH                  InChI=1S/C6H12O2/c1-4-6(2,3)5-8-7/h4,7H,1,5H2,2-3H3
IC6O13-4OOH                  InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3
XC6Q14-2                     InChI=1S/C6H13O4/c1-5(3-9-7)6(2)4-10-8/h5,7-8H,3-4H2,1-2H3
NC5H10CHO-1                  InChI=1S/C6H11O/c1-2-3-4-5-6-7/h5-6H,2-4H2,1H3
I3C6D1-3OOH                  InChI=1S/C6H12O2/c1-4-6(3,5-2)8-7/h4,7H,1,5H2,2-3H3
NEC6O11A-4OOH                InChI=1S/C6H12O3/c1-6(2-3-9-7)4-8-5-6/h7H,2-5H2,1H3
IC6Q45-3                     InChI=1S/C6H13O4/c1-5(2)3-6(10-8)4-9-7/h3,5-8H,4H2,1-2H3
NC5H10CHO-2                  InChI=1S/C6H11O/c1-2-3-4-5-6-7/h4,6H,2-3,5H2,1H3
I3C6D1-4OOH                  InChI=1S/C6H12O2/c1-3-6(4-2)5-8-7/h3,6-7H,1,4-5H2,2H3
IC6O13-5OOH                  InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3
XC6Q23-1                     InChI=1S/C6H13O4/c1-5(2,9-7)6(3,4)10-8/h7-8H,1H2,2-4H3
NC5H10CHO-3                  InChI=1S/C6H11O/c1-2-3-4-5-6-7/h3,6H,2,4-5H2,1H3
I3C6D1-5OOH                  InChI=1S/C6H12O2/c1-4-5(2)6(3)8-7/h4-7H,1H2,2-3H3
NEC6O13-1AOOH                InChI=1S/C6H12O3/c1-5-6(2,3-8-5)4-9-7/h5,7H,3-4H2,1-2H3
I3C6OOH1-2O2                 InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-7H,3-4H2,1-2H3
NC5H10CHO-4                  InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2,6H,3-5H2,1H3
I3C6D1-6OOH                  InChI=1S/C6H12O2/c1-3-6(2)4-5-8-7/h3,6-7H,1,4-5H2,2H3
IC6O14-1AOOH                 InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3
I3C6OOH1-3O2                 InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h7H,3-5H2,1-2H3
NC5H10CHO-5                  InChI=1S/C6H11O/c1-2-3-4-5-6-7/h6H,1-5H2
I3C6D2-1OOH                  InChI=1S/C6H12O2/c1-3-6(2)4-5-8-7/h4,7H,3,5H2,1-2H3
NEC6O13-4OOH                 InChI=1S/C6H12O3/c1-6(2)4-8-5(6)3-9-7/h5,7H,3-4H2,1-2H3
I3C6OOH1-4O2                 InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6-7H,2-5H2,1H3
I3C6D1-3O                    InChI=1S/C6H11O/c1-4-6(3,7)5-2/h4H,1,5H2,2-3H3
I3C6D2-4OOH                  InChI=1S/C6H12O2/c1-3-6(4-2)5-8-7/h3,7H,4-5H2,1-2H3
IC6O14-2OOH                  InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3
I3C6OOH1-5O2                 InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3
I3C6D1-4O                    InChI=1S/C6H11O/c1-3-6(4-2)5-7/h3,6H,1,4-5H2,2H3
I3C6D2-5OOH                  InChI=1S/C6H12O2/c1-4-5(2)6(3)8-7/h4,6-7H,1-3H3
NEC6O14-1AOOH                InChI=1S/C6H12O3/c1-6(5-9-7)2-3-8-4-6/h7H,2-5H2,1H3
I3C6OOH1-6O2                 InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-7H,2-5H2,1H3
I3C6D1-5O                    InChI=1S/C6H11O/c1-4-5(2)6(3)7/h4-6H,1H2,2-3H3
I3C6D2-6OOH                  InChI=1S/C6H12O2/c1-3-6(2)4-5-8-7/h3,7H,4-5H2,1-2H3
IC6O14-3OOH                  InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3
I3C6OOH2-1O2                 InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3
I3C6D1-6O                    InChI=1S/C6H11O/c1-3-6(2)4-5-7/h3,6H,1,4-5H2,2H3
I3C6D3-1OOH                  InChI=1S/C6H12O2/c1-3-6(2)4-5-8-7/h7H,2-5H2,1H3
NEC6O14-3OOH                 InChI=1S/C6H12O3/c1-6(2)4-8-3-5(6)9-7/h5,7H,3-4H2,1-2H3
I3C6OOH2-3O2                 InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3
I3C6D2-5O                    InChI=1S/C6H11O/c1-4-5(2)6(3)7/h4,6H,1-3H3
I3C6D3-2OOH                  InChI=1S/C6H12O2/c1-4-5(2)6(3)8-7/h6-7H,2,4H2,1,3H3
IC6O14-5OOH                  InChI=1S/C6H12O3/c1-5-2-6(4-9-7)8-3-5/h5-7H,2-4H2,1H3
I3C6OOH2-4O2                 InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3
I3C6D2-6O                    InChI=1S/C6H11O/c1-3-6(2)4-5-7/h3H,4-5H2,1-2H3
XC6D1-1AOOH                  InChI=1S/C6H12O2/c1-5(2)6(3)4-8-7/h5,7H,3-4H2,1-2H3
NEC6O34-1OOH                 InChI=1S/C6H12O3/c1-6(2,4-9-7)5-3-8-5/h5,7H,3-4H2,1-2H3
I3C6OOH2-5O2                 InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3
I3C6D3-1O                    InChI=1S/C6H11O/c1-3-6(2)4-5-7/h2-5H2,1H3
XC6D1-3OOH                   InChI=1S/C6H12O2/c1-5(2)6(3,4)8-7/h7H,1H2,2-4H3
IC6O15-1AOOH                 InChI=1S/C6H12O3/c7-9-5-6-2-1-3-8-4-6/h6-7H,1-5H2
NEC6OOH1-1AO2                InChI=1S/C6H13O4/c1-3-6(2,4-9-7)5-10-8/h7H,3-5H2,1-2H3
I3C6D3-2O                    InChI=1S/C6H11O/c1-4-5(2)6(3)7/h6H,2,4H2,1,3H3
XC6D1-4OOH                   InChI=1S/C6H12O2/c1-5(2)6(3)4-8-7/h6-7H,1,4H2,2-3H3
IC6O15-2OOH                  InChI=1S/C6H12O3/c1-6(9-7)3-2-4-8-5-6/h7H,2-5H2,1H3
I3C6OOH2-6O2                 InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3
XC6D1-1AO                    InChI=1S/C6H11O/c1-5(2)6(3)4-7/h5H,3-4H2,1-2H3
XC6D2-1OOH                   InChI=1S/C6H12O2/c1-5(2)6(3)4-8-7/h7H,4H2,1-3H3
IC6O15-3OOH                  InChI=1S/C6H12O3/c1-5-4-8-3-2-6(5)9-7/h5-7H,2-4H2,1H3
NEC6OOH1-3O2                 InChI=1S/C6H13O4/c1-5(10-8)6(2,3)4-9-7/h5,7H,4H2,1-3H3
XC6D1-3O                     InChI=1S/C6H11O/c1-5(2)6(3,4)7/h1H2,2-4H3
IC6D1-1AOOH                  InChI=1S/C6H12O2/c1-3-4-6(2)5-8-7/h7H,2-5H2,1H3
IC6O15-4OOH                  InChI=1S/C6H12O3/c1-5-2-6(9-7)4-8-3-5/h5-7H,2-4H2,1H3
I3C6OOH3-1O2                 InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h8H,3-5H2,1-2H3
IC6D1-1AO                    InChI=1S/C6H11O/c1-3-4-6(2)5-7/h2-5H2,1H3
IC6D1-3OOH                   InChI=1S/C6H12O2/c1-4-6(8-7)5(2)3/h6-7H,2,4H2,1,3H3
IC6O23-1OOH                  InChI=1S/C6H12O3/c1-3-5-6(2,9-5)4-8-7/h5,7H,3-4H2,1-2H3
NEC6OOH1-4O2                 InChI=1S/C6H13O4/c1-6(2,5-10-8)3-4-9-7/h8H,3-5H2,1-2H3
C6H11O13-6                   InChI=1S/C6H11O/c1-2-3-6-4-5-7-6/h6H,1-5H2
IC6D1-4OOH                   InChI=1S/C6H12O2/c1-5(2)4-6(3)8-7/h6-7H,1,4H2,2-3H3
IC6O23-4OOH                  InChI=1S/C6H12O3/c1-4(9-7)5-6(2,3)8-5/h4-5,7H,1-3H3
I3C6OOH3-2O2                 InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3
C6H11O14-6                   InChI=1S/C6H11O/c1-2-6-4-3-5-7-6/h6H,1-5H2
IC6D1-5OOH                   InChI=1S/C6H12O2/c1-6(2)4-3-5-8-7/h7H,1,3-5H2,2H3
IC6O23-5OOH                  InChI=1S/C6H12O3/c1-6(2)5(9-6)3-4-8-7/h5,7H,3-4H2,1-2H3
NEC6OOH3-1O2                 InChI=1S/C6H13O4/c1-5(10-8)6(2,3)4-9-7/h5,8H,4H2,1-3H3
C6H11O15-6                   InChI=1S/C6H11O/c1-6-4-2-3-5-7-6/h6H,1-5H2
IC6D2-1OOH                   InChI=1S/C6H12O2/c1-3-4-6(2)5-8-7/h4,7H,3,5H2,1-2H3
IC6O24-1OOH                  InChI=1S/C6H12O3/c1-5-3-6(2,9-5)4-8-7/h5,7H,3-4H2,1-2H3
I3C6OOH3-4O2                 InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h8H,3-5H2,1-2H3
C6H11O23-1                   InChI=1S/C6H11O/c1-3-4-6-5(2)7-6/h5-6H,2-4H2,1H3
IC6D2-4OOH                   InChI=1S/C6H12O2/c1-5(2)4-6(3)8-7/h4,6-7H,1-3H3
IC6O24-3OOH                  InChI=1S/C6H12O3/c1-4-5(9-7)6(2,3)8-4/h4-5,7H,1-3H3
NEC6OOH3-4O2                 InChI=1S/C6H13O4/c1-6(2,3)5(10-8)4-9-7/h5,8H,4H2,1-3H3
C6H11O23-6                   InChI=1S/C6H11O/c1-3-4-6-5(2)7-6/h5-6H,1,3-4H2,2H3
IC6D2-5OOH                   InChI=1S/C6H12O2/c1-6(2)4-3-5-8-7/h4,7H,3,5H2,1-2H3
IC6O24-5OOH                  InChI=1S/C6H12O3/c1-6(2)3-5(9-6)4-8-7/h5,7H,3-4H2,1-2H3
I3C6OOH4-1O2                 InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6,8H,2-5H2,1H3
C6H11O24-1                   InChI=1S/C6H11O/c1-3-6-4-5(2)7-6/h5-6H,2-4H2,1H3
IC6D3-1OOH                   InChI=1S/C6H12O2/c1-3-4-6(2)5-8-7/h3-4,6-7H,5H2,1-2H3
IC6O25-1OOH                  InChI=1S/C6H12O3/c1-6(5-9-7)3-2-4-8-6/h7H,2-5H2,1H3
NEC6OOH4-1O2                 InChI=1S/C6H13O4/c1-6(2,5-10-8)3-4-9-7/h7H,3-5H2,1-2H3
C6H11O24-6                   InChI=1S/C6H11O/c1-3-6-4-5(2)7-6/h5-6H,1,3-4H2,2H3
IC6D3-2OOH                   InChI=1S/C6H12O2/c1-4-5-6(2,3)8-7/h4-5,7H,1-3H3
IC6O25-3OOH                  InChI=1S/C6H12O3/c1-6(2)5(9-7)3-4-8-6/h5,7H,3-4H2,1-2H3
I3C6OOH4-2O2                 InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-7H,3-4H2,1-2H3
C6H11O34-1                   InChI=1S/C6H11O/c1-3-5-6(4-2)7-5/h5-6H,1,3-4H2,2H3
IC6D3-5OOH                   InChI=1S/C6H12O2/c1-6(2)4-3-5-8-7/h3-4,6-7H,5H2,1-2H3
IC6O25-4OOH                  InChI=1S/C6H12O3/c1-6(2)3-5(9-7)4-8-6/h5,7H,3-4H2,1-2H3
NEC6OOH4-3O2                 InChI=1S/C6H13O4/c1-6(2,3)5(10-8)4-9-7/h5,7H,4H2,1-3H3
C6Y2-1J                      InChI=1S/C6H11O/c1-3-4-5-6(2)7/h2-5H2,1H3
IC6D4-1OOH                   InChI=1S/C6H12O2/c1-3-4-6(2)5-8-7/h3,6-7H,1,4-5H2,2H3
IC6O34-1OOH                  InChI=1S/C6H12O3/c1-4(3-8-7)6-5(2)9-6/h4-7H,3H2,1-2H3
I3C6OOH4-3O2                 InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h7H,3-5H2,1-2H3
C6Y3-6J                      InChI=1S/C6H11O/c1-3-5-6(7)4-2/h1,3-5H2,2H3
IC6D4-2OOH                   InChI=1S/C6H12O2/c1-4-5-6(2,3)8-7/h4,7H,1,5H2,2-3H3
IC6O34-2OOH                  InChI=1S/C6H12O3/c1-4-5(8-4)6(2,3)9-7/h4-5,7H,1-3H3
IC6OOH1-1AO2                 InChI=1S/C6H13O4/c1-2-3-6(4-9-7)5-10-8/h6-7H,2-5H2,1H3
C6Y3-1J                      InChI=1S/C6H11O/c1-3-5-6(7)4-2/h2-5H2,1H3
IC6D4-3OOH                   InChI=1S/C6H12O2/c1-4-6(8-7)5(2)3/h4-7H,1H2,2-3H3
IC6O34-5OOH                  InChI=1S/C6H12O3/c1-4(2)6-5(9-6)3-8-7/h4-7H,3H2,1-2H3
IC6OOH1-2O2                  InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h7H,3-5H2,1-2H3
IC6D1-4OR                    InChI=1S/C6H11O/c1-5(2)4-6(3)7/h6H,1,4H2,2-3H3
C6H13O2-1                    InChI=1S/C6H13O2/c1-2-3-4-5-6-8-7/h2-6H2,1H3
IC6O35-1OOH                  InChI=1S/C6H12O3/c1-5(4-9-7)6-2-3-8-6/h5-7H,2-4H2,1H3
IC6OOH1-3O2                  InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h5-7H,3-4H2,1-2H3
IC6D3-2OR                    InChI=1S/C6H11O/c1-4-5-6(2,3)7/h4-5H,1-3H3
C6H13O2-2                    InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h6H,3-5H2,1-2H3
IC6O35-2OOH                  InChI=1S/C6H12O3/c1-6(2,9-7)5-3-4-8-5/h5,7H,3-4H2,1-2H3
IC6OOH1-4O2                  InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h5-7H,3-4H2,1-2H3
NEOC5H11CO                   InChI=1S/C6H11O/c1-6(2,3)4-5-7/h4H2,1-3H3
C6H13O2-3                    InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h6H,3-5H2,1-2H3
IC6O35-4OOH                  InChI=1S/C6H12O3/c1-4(2)6-5(9-7)3-8-6/h4-7H,3H2,1-2H3
IC6OOH1-5O2                  InChI=1S/C6H13O4/c1-6(5-10-8)3-2-4-9-7/h6,8H,2-5H2,1H3
IC6D1-3OR                    InChI=1S/C6H11O/c1-4-6(7)5(2)3/h6H,2,4H2,1,3H3
C6H12OOH1-2                  InChI=1S/C6H13O2/c1-2-3-4-5-6-8-7/h5,7H,2-4,6H2,1H3
IC6O45-1OOH                  InChI=1S/C6H12O3/c1-5(3-9-7)2-6-4-8-6/h5-7H,2-4H2,1H3
IC6OOH2-1O2                  InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h8H,3-5H2,1-2H3
IC6D4-3OR                    InChI=1S/C6H11O/c1-4-6(7)5(2)3/h4-6H,1H2,2-3H3
C6H12OOH1-3                  InChI=1S/C6H13O2/c1-2-3-4-5-6-8-7/h4,7H,2-3,5-6H2,1H3
IC6O45-2OOH                  InChI=1S/C6H12O3/c1-6(2,9-7)3-5-4-8-5/h5,7H,3-4H2,1-2H3
IC6OOH2-3O2                  InChI=1S/C6H13O4/c1-4-5(9-7)6(2,3)10-8/h5,8H,4H2,1-3H3
IC6Y4-1R                     InChI=1S/C6H11O/c1-5(2)4-6(3)7/h5H,1,4H2,2-3H3
C6H12OOH1-4                  InChI=1S/C6H13O2/c1-2-3-4-5-6-8-7/h3,7H,2,4-6H2,1H3
IC6O45-3OOH                  InChI=1S/C6H12O3/c1-4(2)6(9-7)5-3-8-5/h4-7H,3H2,1-2H3
IC6OOH2-4O2                  InChI=1S/C6H13O4/c1-5(9-7)4-6(2,3)10-8/h5,8H,4H2,1-3H3
IC6Y4-2R                     InChI=1S/C6H11O/c1-5(2)4-6(3)7/h4H2,1-3H3
C6H12OOH1-5                  InChI=1S/C6H13O2/c1-2-3-4-5-6-8-7/h2,7H,3-6H2,1H3
I3C6O12-3OOH                 InChI=1S/C6H12O3/c1-3-6(2,9-7)5-4-8-5/h5,7H,3-4H2,1-2H3
IC6OOH2-5O2                  InChI=1S/C6H13O4/c1-6(2,10-8)4-3-5-9-7/h8H,3-5H2,1-2H3
IC6Y4-3R                     InChI=1S/C6H11O/c1-5(2)4-6(3)7/h4-5H,1-3H3
C6H12OOH2-1                  InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h6-7H,2-5H2,1H3
XC6O11A-2OOH                 InChI=1S/C6H12O3/c1-5(2)6(9-7)3-8-4-6/h5,7H,3-4H2,1-2H3
IC6OOH3-1O2                  InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h5-6,8H,3-4H2,1-2H3
IC6Y4-5R                     InChI=1S/C6H11O/c1-5(2)4-6(3)7/h5H,3-4H2,1-2H3
C6H12OOH2-3                  InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h5-7H,3-4H2,1-2H3
I3C6O12-4OOH                 InChI=1S/C6H12O3/c1-2-5(3-9-7)6-4-8-6/h5-7H,2-4H2,1H3
IC6OOH3-2O2                  InChI=1S/C6H13O4/c1-4-5(9-7)6(2,3)10-8/h5,7H,4H2,1-3H3
NEC6D3-1OR                   InChI=1S/C6H11O/c1-4-6(2,3)5-7/h4H,1,5H2,2-3H3
C6H12OOH2-4                  InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h4,6-7H,3,5H2,1-2H3
XC6O11A-3OOH                 InChI=1S/C6H12O3/c1-6(2,9-7)5-3-8-4-5/h5,7H,3-4H2,1-2H3
IC6OOH3-4O2                  InChI=1S/C6H13O4/c1-4(2)6(10-8)5(3)9-7/h4-6,8H,1-3H3
NEOC5H10CHO-1                InChI=1S/C6H11O/c1-6(2,3)4-5-7/h5H,1,4H2,2-3H3
C6H12OOH2-5                  InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h3,6-7H,4-5H2,1-2H3
I3C6O12-5OOH                 InChI=1S/C6H12O3/c1-4(5(2)9-7)6-3-8-6/h4-7H,3H2,1-2H3
IC6OOH3-5O2                  InChI=1S/C6H13O4/c1-5(2)6(10-8)3-4-9-7/h5-6,8H,3-4H2,1-2H3
NEOC5H10CHO-3                InChI=1S/C6H11O/c1-6(2,3)4-5-7/h4-5H,1-3H3
C6H12OOH2-6                  InChI=1S/C6H13O2/c1-3-4-5-6(2)8-7/h6-7H,1,3-5H2,2H3
XC6O11A-4OOH                 InChI=1S/C6H12O3/c1-5(2-9-7)6-3-8-4-6/h5-7H,2-4H2,1H3
IC6OOH4-1O2                  InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h5-6,8H,3-4H2,1-2H3
IC5H11CHO                    InChI=1S/C6H12O/c1-6(2)4-3-5-7/h5-6H,3-4H2,1-2H3
C6H12OOH3-1                  InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h6-7H,2-5H2,1H3
I3C6O12-6OOH                 InChI=1S/C6H12O3/c1-5(2-3-9-7)6-4-8-6/h5-7H,2-4H2,1H3
IC6OOH4-2O2                  InChI=1S/C6H13O4/c1-5(9-7)4-6(2,3)10-8/h5,7H,4H2,1-3H3
C6H12O1-2                    InChI=1S/C6H12O/c1-2-3-4-6-5-7-6/h6H,2-5H2,1H3
C6H12OOH3-2                  InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h4,6-7H,3,5H2,1-2H3
XC6O12-1AOOH                 InChI=1S/C6H12O3/c1-5(2)6(3-8-6)4-9-7/h5,7H,3-4H2,1-2H3
IC6OOH4-3O2                  InChI=1S/C6H13O4/c1-4(2)6(10-8)5(3)9-7/h4-7H,1-3H3
C6H12O1-3                    InChI=1S/C6H12O/c1-2-3-6-4-5-7-6/h6H,2-5H2,1H3
C6H12OOH3-4                  InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h5-7H,3-4H2,1-2H3
I3C6O13-2OOH                 InChI=1S/C6H12O3/c1-3-6(2)5(9-7)4-8-6/h5,7H,3-4H2,1-2H3
XC6OOH1-1AO2                 InChI=1S/C6H13O4/c1-5(2)6(3-9-7)4-10-8/h5-7H,3-4H2,1-2H3
C6H12O1-4                    InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3
C6H12OOH3-5                  InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h3,6-7H,4-5H2,1-2H3
XC6O12-3OOH                  InChI=1S/C6H12O3/c1-5(2,9-7)6(3)4-8-6/h7H,4H2,1-3H3
IC6OOH4-5O2                  InChI=1S/C6H13O4/c1-5(2)3-6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3
C6H12O1-5                    InChI=1S/C6H12O/c1-6-4-2-3-5-7-6/h6H,2-5H2,1H3
C6H12OOH3-6                  InChI=1S/C6H13O2/c1-3-5-6(4-2)8-7/h6-7H,1,3-5H2,2H3
I3C6O13-4OOH                 InChI=1S/C6H12O3/c1-2-6(5-9-7)3-4-8-6/h7H,2-5H2,1H3
XC6OOH1-2O2                  InChI=1S/C6H13O4/c1-5(2)6(3,10-8)4-9-7/h5,7H,4H2,1-3H3
C6H12O2-3                    InChI=1S/C6H12O/c1-3-4-6-5(2)7-6/h5-6H,3-4H2,1-2H3
I3C6OOH2-6                   InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3
